old_url,clicks,impressions,category,corrected_category,language,suggested_target_url,suggestion_basis,confidence,manual_review_required,final_action,notes
https://www.blancareal.com/fr/pourquoi-acheter-maison-en-espagne-avec-agence/,1,111,post,post,fr,https://blancareal.com/fr/post/pourquoi-acheter-maison-malaga-avec-agence-immobiliere/,Editorial URL matched to a real post equivalent in the new site.,high,no,approve,"GSC signal: 1 clicks, 111 impressions."
https://www.blancareal.com/de/eigentum/spektakulaere-villa-in-calahonda/,1,101,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 101 impressions."
https://www.blancareal.com/es/category/obra-nueva/,1,99,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 99 impressions."
https://www.blancareal.com/fr/propriete/maison-a-vendre-a-marbella/,1,93,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 93 impressions."
https://www.blancareal.com/es/propiedad/apartamento-de-lujo-de-nueva-construccion-en-el-higueron/,1,77,property,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 77 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/malaga-provincia/,1,75,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 75 impressions."
https://www.blancareal.com/fr/propriete/maison-campagne-luxe-vendre-estepona/,1,75,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 75 impressions."
https://www.blancareal.com/es/propiedad/,1,73,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 73 impressions."
https://www.blancareal.com/es/propiedad/piso-de-obra-nueva-en-el-centro-de-estepona/,1,72,project,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 72 impressions."
https://www.blancareal.com/property/flats-in-fuengirola/,1,71,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 71 impressions."
https://www.blancareal.com/es/propiedad/pisos-con-vistas-al-mar-en-torrox/,1,63,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 63 impressions."
https://www.blancareal.com/de/eigentum/3-zimmer-wohnung-in-marbella/,1,62,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 62 impressions."
https://www.blancareal.com/es/propiedad/villa-las-chapas-marbella-con-vistas-al-mar/,1,62,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 62 impressions."
https://www.blancareal.com/es/propiedad/apartamentos-en-benahavis-marbella/,1,61,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 61 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-con-vista-mare-a-estepona-costa-del-sol/,1,59,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 59 impressions."
https://www.blancareal.com/es/nueva-colaboracion-para-obra-nueva/,1,57,project,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 57 impressions."
https://www.blancareal.com/es/propiedad/piso-3-dormitorios-con-vistas-al-mar-estepona/,1,54,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 54 impressions."
https://www.blancareal.com/de/eigentum/wohnung-mieten-mijas-costa/,1,50,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 50 impressions."
https://www.blancareal.com/fr/propriete/terrain-a-vendre-avec-3-villas-el-chaparral-costa-del-sol/,1,49,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 49 impressions."
https://www.blancareal.com/fr/recherche-de-propriete/,1,46,property_search,property_search,fr,https://blancareal.com/fr/properties/,Property search URL mapped to the properties index.,high,no,approve,"GSC signal: 1 clicks, 46 impressions."
https://www.blancareal.com/ubicacion-ubicacion/benalmadena-en/,1,45,category_or_archive,post,en,https://blancareal.com/en/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 45 impressions."
https://www.blancareal.com/fr/propriete/appartements-a-vendre-costa-del-sol/,1,42,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 42 impressions."
https://www.blancareal.com/property/eco-sustainable-luxury-villa-in-mijas/,1,31,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 31 impressions."
https://www.blancareal.com/es/propiedad/piso-de-nueva-construccion-en-puerto-banus/,1,30,property,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 30 impressions."
https://www.blancareal.com/prestacion-propiedad/our-developments/,1,30,category_or_archive,post,en,https://blancareal.com/en/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 30 impressions."
https://www.blancareal.com/es/propiedad/new-build-property-los-pacos-fuengirola/,1,29,project,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 29 impressions."
https://www.blancareal.com/it/contatto/,1,27,contact,contact,it,https://blancareal.com/it/contact/,Contact-page variant mapped to the equivalent contact page.,high,no,approve,"GSC signal: 1 clicks, 27 impressions."
https://www.blancareal.com/de/eigentum/neubauwohnungen-in-el-higueron-fuengirola/,1,24,project,project,de,https://blancareal.com/de/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 24 impressions."
https://www.blancareal.com/de/eigentum/oekologisch-nachhaltige-luxusvilla-in-mijas/,1,21,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 21 impressions."
https://www.blancareal.com/de/eigentum/stadtgrundstueck-zum-verkauf-torrox-malaga/,1,14,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 14 impressions."
https://www.blancareal.com/nl/propiedad/beachfront-villa-in-cala-de-mijas/,1,13,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 13 impressions."
https://www.blancareal.com/property/townhouse-in-las-lagunas-de-mijas/,1,12,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 12 impressions."
https://www.blancareal.com/es/propiedad/3-bedrooms-penthouse-las-lagunas-mijas/,1,11,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 11 impressions."
https://www.blancareal.com/it/proprieta/ville-nuova-costruzione-manilva/,1,11,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 11 impressions."
https://www.blancareal.com/de/eigentum/neu-gebaute-wohnungen-in-el-higueron-fuengirola/,1,10,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 10 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-a-benahavis-marbella/,1,9,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 9 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-in-vendita-2-o-3-camere-da-letto-con-vista-sul-mare-manilva/,1,8,property,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 8 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/marbella/page/2/,1,7,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 7 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-di-nuova-costruzione-a-cancelada-estepona-2/,1,6,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 6 impressions."
https://www.blancareal.com/es/prestacion-propiedad/obra-nueva/page/5/,1,5,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 5 impressions."
https://www.blancareal.com/fr/propriete/new-build-property-los-pacos-fuengirola/,1,4,project,project,fr,https://blancareal.com/fr/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 1 clicks, 4 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/cadiz/?view=list,1,2,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 2 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/benalmadena/,1,1,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 1 clicks, 1 impressions."
https://www.blancareal.com/nl/propiedad/penthouse-meerblick-arenal-golf-doppelparkplatz-abstellraum/,1,1,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 1 clicks, 1 impressions."
https://www.blancareal.com/property/spectacular-villa-for-sale-in-calahonda-costa-del-sol/,0,1359,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 1359 impressions."
https://www.blancareal.com/es/propiedad/casa-en-venta-en-nagueles-marbella/,0,1130,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 1130 impressions."
https://www.blancareal.com/nl/propiedad/nieuwbouw-penthouse-appartement-in-fuengirola-costa-del-sol/,0,1014,project,project,nl,https://blancareal.com/nl/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 1014 impressions."
https://www.blancareal.com/es/propiedad/parcela-en-nueva-andalucia-con-proyecto-villa-eudora/,0,583,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 583 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-di-lusso-nuova-costruzione-sulla-costa-del-sol/,0,520,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 520 impressions."
https://www.blancareal.com/property/luxury-flat-with-sea-view-in-marbella-2/,0,511,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 511 impressions."
https://www.blancareal.com/de/eigentum/exklusives-luxusvillenprojekt-mit-meerblick-in-costa-del-sol/,0,503,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 503 impressions."
https://www.blancareal.com/it/ville-di-lusso/,0,498,post,post,it,https://blancareal.com/it/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 498 impressions. Post candidate kept for manual review."
https://www.blancareal.com/it/proprieta/appartamento-di-lusso-con-vista-mare-a-marbella-2/,0,417,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 417 impressions."
https://www.blancareal.com/property/houses-for-sale-marbella/,0,336,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 336 impressions."
https://www.blancareal.com/nl/propiedad/nieuwbouwappartementen-fuengirola-costa-del-sol/,0,327,project,project,nl,https://blancareal.com/nl/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 327 impressions."
https://www.blancareal.com/property/exclusive-luxury-villas-project-with-sea-views-in-mijas/,0,313,project,project,en,https://blancareal.com/en/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 313 impressions."
https://www.blancareal.com/it/proprieta/casa-in-vendita-a-nagueles-marbella/,0,312,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 312 impressions."
https://www.blancareal.com/property/newly-built-3-bedrooms-apartments-fuengirola-costa-del-sol/,0,296,project,project,en,https://blancareal.com/en/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 296 impressions."
https://www.blancareal.com/fr/faq/quels-sont-les-impots-a-payer-lors-de-la-vente-dun-bien-immobilier-en-espagne/,0,292,faq,faq,fr,https://blancareal.com/fr/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 292 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/it/proprieta/nuove-case-vendita-fuengirola-blanca-hills/,0,292,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 292 impressions."
https://www.blancareal.com/fr/propriete/villa-a-manilva-avec-vue-sur-la-mer/,0,286,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 286 impressions."
https://www.blancareal.com/es/category/real-estate/,0,278,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 278 impressions."
https://www.blancareal.com/property/apartment-sale-rincon-de-la-victoria/,0,271,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 271 impressions."
https://www.blancareal.com/it/blanca-real-continua-a-sostenere-malaga-expo-2027/,0,268,post,post,it,https://blancareal.com/it/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 268 impressions. Post candidate kept for manual review."
https://www.blancareal.com/it/proprieta/appartamenti-di-nuova-costruzione-con-vista-mare-a-benalmadena-pueblo-malaga-spagna-2/,0,235,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 235 impressions."
https://www.blancareal.com/es/declaracion-de-la-renta-2021-cuando-y-como-hacerla/,0,229,post,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 229 impressions. Post candidate kept for manual review."
https://www.blancareal.com/category/new-develpments/,0,220,category_or_archive,post,en,https://blancareal.com/en/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 220 impressions."
https://www.blancareal.com/nl/propiedad/3-slaapkmeraappartementen-appartement-met-zeezicht-in-costa-del-sol/,0,220,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 220 impressions."
https://www.blancareal.com/nl/propiedad/luxus-apartments-mit-meerblick-an-der-costa-del-sol/,0,215,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 215 impressions."
https://www.blancareal.com/property/luxury-villa-in-mijas-costa-del-sol/,0,185,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 185 impressions."
https://www.blancareal.com/es/porque-invertir-en-andalucia-en-2020/,0,184,post,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 184 impressions. Post candidate kept for manual review."
https://www.blancareal.com/property/flats-in-benahavis-marbella/,0,181,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 181 impressions."
https://www.blancareal.com/it/inicio/,0,167,language_home,language_home,it,https://blancareal.com/it/,Language homepage variant mapped to the equivalent homepage.,high,no,approve,"GSC signal: 0 clicks, 167 impressions."
https://www.blancareal.com/es/segunda-mano/,0,160,service_page,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 160 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-nuova-costruzione-costa-del-sol/,0,154,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 154 impressions."
https://www.blancareal.com/es/category/partner/,0,151,category_or_archive,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 151 impressions."
https://www.blancareal.com/faq/is-the-real-estate-agency-commission-included-in-the-sales-price-in-spain/,0,148,faq,faq,en,https://blancareal.com/en/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 148 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/faq/what-are-the-costs-and-taxes-of-buying-a-property-in-spain/,0,148,faq,faq,en,https://blancareal.com/en/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 148 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/new-partner-for-new-develpments-in-costa-del-sol/,0,144,post,post,en,https://blancareal.com/en/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 144 impressions. Post candidate kept for manual review."
https://www.blancareal.com/es/propiedad/atico-3-hab-obra-nueva-el-higueron-fuengirola/,0,143,project,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 143 impressions."
https://www.blancareal.com/de/eeuu-zoelle-immobilienmarkt-spanien-costa-del-sol-beeinflussen/,0,142,post,post,de,https://blancareal.com/de/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 142 impressions. Post candidate kept for manual review."
https://www.condesahills.blancareal.com/,0,138,project,project,en,https://blancareal.com/en/projects/,Promotion microsite mapped to the projects index for the detected language.,high,no,approve,"GSC signal: 0 clicks, 138 impressions. Project microsite URL."
https://www.blancareal.com/nl/tweedehands-2/,0,137,service_page,post,nl,https://blancareal.com/nl/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 137 impressions."
https://www.blancareal.com/es/propiedad/atico-de-nueva-construccion-en-el-higueron/,0,132,property,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 132 impressions."
https://www.blancareal.com/fr/propriete/villa-individuelle-a-cabopino-marbella/,0,131,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 131 impressions."
https://www.blancareal.com/de/faq/darf-ich-als-auslaender-um-eine-hypothek-fragen/,0,128,faq,faq,de,https://blancareal.com/de/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 128 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/fr/propriete/villa-independent-a-calahonda-costa-del-sol/,0,125,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 125 impressions."
https://www.blancareal.com/de/luxusvillen/,0,123,post,post,de,https://blancareal.com/de/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 123 impressions. Post candidate kept for manual review."
https://www.blancareal.com/it/proprieta/appartamento-3-camere-a-marbella/,0,122,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 122 impressions."
https://condesahills.blancareal.com/wp-content/uploads/2020/11/planos-condesa-hills-espa%C3%B1ol.pdf,0,118,asset_pdf,project,en,https://blancareal.com/en/projects/,Promotion microsite mapped to the projects index for the detected language.,high,no,approve,"GSC signal: 0 clicks, 118 impressions. PDF asset kept for manual handling."
https://www.blancareal.com/fr/propriete/villas-a-vendre-espagne/,0,115,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 115 impressions."
https://www.blancareal.com/nl/propiedad/prachtige-vrijstaande-villa-in-cabopino-marbella/,0,110,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 110 impressions."
https://www.blancareal.com/fr/notre-equipe/,0,108,post,post,fr,https://blancareal.com/fr/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 108 impressions. Post candidate kept for manual review."
https://www.blancareal.com/nl/tarieveneeuu-vastgoedmarkt-spanje-costa-del-sol-beinvloeden/,0,106,post,post,nl,https://blancareal.com/nl/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 106 impressions. Post candidate kept for manual review."
https://www.blancareal.com/de/eigentum/wohnungen-neubau-fuengirola-costa-del-sol/,0,105,project,project,de,https://blancareal.com/de/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 105 impressions."
https://www.blancareal.com/es/propiedad/piso-de-obra-nueva-en-el-centro-de-estepona-2/,0,102,project,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 102 impressions."
https://www.blancareal.com/es/preguntas-frecuentes/,0,100,faq,faq,es,https://blancareal.com/es/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 100 impressions."
https://www.blancareal.com/it/faq/quali-sono-i-costi-e-le-tasse-per-lacquisto-di-un-immobile-in-spagna/,0,100,faq,faq,it,https://blancareal.com/it/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 100 impressions. FAQ detail kept for manual review."
https://condesahills.blancareal.com/es/proceso-de-compra/,0,94,project,project,es,https://blancareal.com/es/projects/,Promotion microsite mapped to the projects index for the detected language.,high,no,approve,"GSC signal: 0 clicks, 94 impressions. Project microsite URL."
https://www.blancareal.com/es/propiedad/casas-adosadas-en-mijas-con-vistas-panoramicas/,0,92,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 92 impressions."
https://www.blancareal.com/fr/propriete/appartement-en-location-de-vacances-pres-de-la-plage-costa-del-sol/,0,92,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 92 impressions."
https://www.blancareal.com/de/eigentum/,0,91,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 91 impressions."
https://www.blancareal.com/property/3-bedroom-semi-detached-panoramic-views-and-roof-terrace-malaga-centre/,0,90,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 90 impressions."
https://www.blancareal.com/category/partners/,0,86,category_or_archive,post,en,https://blancareal.com/en/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 86 impressions."
https://www.blancareal.com/nl/propiedad/appartement-met-2-slaapkamers-estepona-costa-del-sol/,0,86,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 86 impressions."
https://www.blancareal.com/property/new-build-property-los-pacos-fuengirola/,0,86,project,project,en,https://blancareal.com/en/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 86 impressions."
https://www.blancareal.com/de/warum-haus-in-spanien-kaufen-mit-immobilienagentur/,0,84,post,post,de,https://blancareal.com/de/post/warum-haus-kaufen-malaga-mit-immobilienagentur/,Editorial URL matched to a real post equivalent in the new site.,high,no,approve,"GSC signal: 0 clicks, 84 impressions."
https://www.blancareal.com/it/proprieta/accogliente-appartamento-vicino-al-centro-di-fuengirola/,0,84,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 84 impressions."
https://www.blancareal.com/fr/faq/la-commission-de-lagence-immobiliere-est-elle-incluse-dans-le-prix-de-vente-en-espagne/,0,83,faq,faq,fr,https://blancareal.com/fr/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 83 impressions. FAQ detail kept for manual review."
